country_eng,import_value_usd,import_value_baht,export_value_usd,export_value_baht,trade_value_usd,trade_balance_usd,year,month,data_type
Ghana,52455806.58,1786525329.57,30018913.12,1022375827.44,82474719.7,-22436893.46,2024,10,overview
Morocco,52724213.08,1863143194.58,31190365.06,1102190303.32,83914578.14,-21533848.01,2024,10,overview
Algeria,54491947.43,1791215928.42,29335165.96,964282229.16,83827113.39,-25156781.46,2024,10,overview
Libya,51435779.03,1892155859.95,31249513.82,1149568487.29,82685292.85,-20186265.21,2024,10,overview
Tanzania,53285326.84,1715030954.66,25992818.02,836599682.19,79278144.85,-27292508.82,2024,10,overview
Australia,524999754.69,15759985830.22,806154163.45,24199969770.31,1331153918.15,281154408.76,2024,10,overview
New Zealand,48141615.45,1616414447.18,27272527.72,915708943.43,75414143.17,-20869087.73,2024,10,overview
Saudi Arabia,1523815748.3,50046944115.44,260113517.55,8542953234.89,1783929265.85,-1263702230.76,2024,11,overview
United Arab Emirates,1083028083.4,38862661524.26,211513100.65,7589795836.96,1294541184.06,-871514982.75,2024,11,overview
Kuwait,629453205.33,19423603583.84,29436595.83,908351507.87,658889801.16,-600016609.51,2024,11,overview
Qatar,471018878.75,16301811273.54,31579510.68,1092956665.82,502598389.44,-439439368.07,2024,11,overview
Iran,155554958.67,5298437926.11,43233500.28,1472598620.69,198788458.95,-112321458.39,2024,11,overview
Iraq,369949193.21,12304837670.19,28869641.37,960229829.49,398818834.58,-341079551.83,2024,11,overview
Bahrain,75751079.77,2537380537.05,30517491.79,1022222916.62,106268571.56,-45233587.98,2024,11,overview
Oman,345678749.22,11657069157.83,27281873.45,920006469.11,372960622.67,-318396875.78,2024,11,overview
Israel,56810424.68,1945723991.09,64650141.71,2214229737.67,121460566.39,7839717.02,2024,11,overview
Jordan,53179666.95,1668181419.2,33640339.49,1055256500.9,86820006.44,-19539327.47,2024,11,overview
Lebanon,45160184.65,1343888373.89,30459557.37,906423331.46,75619742.01,-14700627.28,2024,11,overview
Turkey,55792190.78,1804875930.61,133804414.59,4328569355.35,189596605.37,78012223.8,2024,11,overview
Egypt,49285102.14,1630254135.3,30298616.86,1002218586.87,79583719.0,-18986485.29,2024,11,overview
Yemen,51308416.69,1679891973.55,31835969.88,1042343414.87,83144386.57,-19472446.82,2024,11,overview
Malaysia,1092483509.13,35057309468.38,841659218.15,27008469630.01,1934142727.28,-250824290.98,2024,11,overview
Singapore,899466791.58,29558053992.78,588544005.14,19340586716.34,1488010796.71,-310922786.44,2024,11,overview
Indonesia,766088041.22,25636625678.96,717803694.26,24020822190.68,1483891735.48,-48284346.97,2024,11,overview
Vietnam,529994365.62,17432194891.09,1135081712.39,37334294307.92,1665076078.02,605087346.77,2024,11,overview
Philippines,300934436.62,10969816245.77,582597262.34,21237133858.79,883531698.96,281662825.73,2024,11,overview
Myanmar,238454555.92,7728502557.26,329250200.57,10671261898.4,567704756.49,90795644.65,2024,11,overview
Cambodia,46376301.62,1575571779.29,307256611.25,10438625521.69,353632912.87,260880309.63,2024,11,overview
Brunei Darussalam,54532003.91,2040471402.2,34283802.34,1282826839.68,88815806.25,-20248201.57,2024,11,overview
China,5180958938.13,174491129895.04,2885838128.02,97193041223.91,8066797066.15,-2295120810.1,2024,11,overview
Japan,2982597282.69,92622332270.48,2618600433.97,81318681836.81,5601197716.66,-363996848.72,2024,11,overview
"Korea, Republic of",966639989.72,29457381220.98,542700754.25,16538259514.35,1509340743.97,-423939235.47,2024,11,overview
Taiwan,670749042.51,23318265876.85,378753731.83,13167190202.23,1049502774.34,-291995310.68,2024,11,overview
Hong Kong,273732846.65,8233607609.28,1073778567.45,32298174997.5,1347511414.09,800045720.8,2024,11,overview
India,554715317.93,17846704156.44,774343971.36,24912756733.74,1329059289.29,219628653.42,2024,11,overview
Bangladesh,44668539.06,1433543926.44,30831471.67,989472006.32,75500010.73,-13837067.38,2024,11,overview
Pakistan,53349772.16,1698712478.27,28316574.16,901629302.55,81666346.32,-25033198.0,2024,11,overview
Sri Lanka,42579660.57,1394851882.31,30889325.21,1011892364.33,73468985.78,-11690335.36,2024,11,overview
Germany,459628636.21,15875851377.37,412633083.52,14252596533.96,872261719.73,-46995552.69,2024,11,overview
United Kingdom,249578711.28,8338416476.51,363169228.61,12133471897.63,612747939.89,113590517.33,2024,11,overview
France,183592292.54,5928879054.26,236593041.54,7640470680.67,420185334.08,53000749.0,2024,11,overview
Netherlands,213830742.0,7011639891.61,377420713.2,12375854397.01,591251455.2,163589971.2,2024,11,overview
Italy,53257277.12,1644240694.8,31074307.26,959373879.57,84331584.38,-22182969.86,2024,11,overview
Spain,49441531.92,1597326480.19,28981600.9,936319663.94,78423132.82,-20459931.02,2024,11,overview
Belgium,45493067.09,1610590552.85,33221245.4,1176131384.91,78714312.49,-12271821.69,2024,11,overview
Switzerland,438124950.07,14231633671.28,33572550.25,1090538752.63,471697500.32,-404552399.82,2024,11,overview
Sweden,48206343.06,1637381342.94,28576804.78,970642534.09,76783147.84,-19629538.28,2024,11,overview
Poland,51714299.54,1807038434.44,30286733.47,1058300932.55,82001033.01,-21427566.07,2024,11,overview
Russian Federation,314622470.21,10061197690.09,28430352.68,909163921.2,343052822.89,-286192117.53,2024,11,overview
United States of America,1285507986.54,43485547572.8,3521572767.44,119126074448.97,4807080753.99,2236064780.9,2024,11,overview
Canada,58499357.95,1969179281.96,229740983.13,7733438452.86,288240341.08,171241625.19,2024,11,overview
Brazil,236921169.6,7680730192.68,136406252.23,4422144385.62,373327421.83,-100514917.37,2024,11,overview
Mexico,53852223.97,1810844067.82,174641827.9,5872535890.3,228494051.87,120789603.93,2024,11,overview
Argentina,55540576.95,1884722474.26,29876940.35,1013848685.51,85417517.3,-25663636.61,2024,11,overview
Chile,54137239.92,1752955263.81,25648749.16,830502439.93,79785989.07,-28488490.76,2024,11,overview
South Africa,163951847.68,5116154694.19,186864922.81,5831162414.67,350816770.5,22913075.13,2024,11,overview
Nigeria,40917269.41,1345876254.02,118332906.17,3892279489.05,159250175.59,77415636.76,2024,11,overview
Kenya,47199993.08,1593451948.11,30823841.08,1040599932.45,78023834.16,-16376152.0,2024,11,overview
Ghana,53516892.2,1660552761.87,24731269.66,767375990.07,78248161.86,-28785622.54,2024,11,overview
Morocco,49553883.31,1671643316.91,31869958.09,1075096418.35,81423841.4,-17683925.21,2024,11,overview
Algeria,52709031.55,1713494179.53,29540227.06,960309943.7,82249258.61,-23168804.5,2024,11,overview
Libya,47832222.07,1512419792.23,32347857.28,1022815530.48,80180079.36,-15484364.79,2024,11,overview
Tanzania,54245647.89,1786441179.85,30981746.19,1020304289.52,85227394.08,-23263901.69,2024,11,overview
Australia,577478800.91,18495791824.19,724538371.8,23205892358.99,1302017172.71,147059570.89,2024,11,overview
New Zealand,49450738.76,1617235341.64,24699318.73,807765711.21,74150057.49,-24751420.03,2024,11,overview
Saudi Arabia,1420297009.54,45812661732.58,230418609.07,7432311497.62,1650715618.6,-1189878400.47,2024,12,overview
United Arab Emirates,1061972688.3,35282068467.67,168487705.14,5597690801.5,1230460393.44,-893484983.16,2024,12,overview
Kuwait,594177363.1,20072019263.24,28499343.47,962741778.08,622676706.57,-565678019.63,2024,12,overview
Qatar,423450925.42,12902416129.77,28036869.64,854274574.33,451487795.06,-395414055.78,2024,12,overview
Iran,129580100.16,4420059087.91,36913511.15,1259143188.14,166493611.31,-92666589.01,2024,12,overview
Iraq,325120548.45,10633526779.98,27073861.74,885488890.83,352194410.19,-298046686.71,2024,12,overview
Bahrain,73568952.41,2334562397.32,24433746.04,775355674.65,98002698.44,-49135206.37,2024,12,overview
Oman,265806305.75,8043718050.36,26816486.21,811509168.6,292622791.97,-238989819.54,2024,12,overview
Israel,45688482.9,1502423367.94,56170186.5,1847104465.04,101858669.4,10481703.59,2024,12,overview
Jordan,52457284.43,1702677908.0,25004909.32,811618579.73,77462193.74,-27452375.11,2024,12,overview
Lebanon,42690064.04,1387722188.49,26288787.01,854567306.59,68978851.06,-16401277.03,2024,12,overview
Turkey,39121981.48,1285296716.24,101174015.22,3323927485.64,140295996.7,62052033.74,2024,12,overview
Egypt,48416097.54,1694718870.67,31109946.77,1088948026.1,79526044.31,-17306150.78,2024,12,overview
Yemen,41348829.96,1354629313.14,24977666.86,818293522.31,66326496.82,-16371163.09,2024,12,overview
Malaysia,1007537553.63,31242468795.54,695999005.48,21582051341.14,1703536559.11,-311538548.14,2024,12,overview
Singapore,677053578.09,23043457876.53,607791827.5,20686140400.03,1284845405.58,-69261750.59,2024,12,overview
Indonesia,607281302.45,17969600517.16,697402636.23,20636312565.64,1304683938.68,90121333.78,2024,12,overview
Vietnam,444495044.36,14113031066.08,1130848414.06,35905234493.37,1575343458.42,686353369.71,2024,12,overview
Philippines,246803076.57,8733088213.07,450011914.18,15923601107.72,696814990.74,203208837.61,2024,12,overview
Myanmar,207717951.54,7042859016.91,269600475.76,9141040182.62,477318427.3,61882524.22,2024,12,overview
Cambodia,49415892.97,1590739860.49,261243523.1,8409652452.69,310659416.07,211827630.14,2024,12,overview
Brunei Darussalam,44693685.24,1463483156.61,29167113.87,955069595.15,73860799.11,-15526571.38,2024,12,overview
China,4071582837.23,126903313423.06,2318975647.76,72277958035.74,6390558484.99,-1752607189.47,2024,12,overview
Japan,2827905240.85,90743855600.45,2061724688.65,66158103437.19,4889629929.5,-766180552.2,2024,12,overview
"Korea, Republic of",664933689.49,21703979114.61,443832617.34,14487059400.6,1108766306.82,-221101072.15,2024,12,overview
Taiwan,603681222.29,21314187659.0,341893643.36,12071247216.27,945574865.66,-261787578.93,2024,12,overview
Hong Kong,230431941.4,7335733303.86,904772873.97,28803179210.54,1135204815.37,674340932.57,2024,12,overview
India,475286178.46,15532789634.46,632436771.47,20668615612.22,1107722949.92,157150593.01,2024,12,overview
Bangladesh,44896088.51,1501408940.07,27874004.96,932158716.34,72770093.47,-17022083.56,2024,12,overview
Pakistan,41802157.3,1289197010.01,25118613.63,774669148.21,66920770.93,-16683543.67,2024,12,overview
Sri Lanka,41071841.08,1306577188.37,30601736.65,973502282.37,71673577.74,-10470104.43,2024,12,overview
Germany,398746840.55,13092634339.46,361692898.08,11875988412.04,760439738.62,-37053942.47,2024,12,overview
United Kingdom,216967705.92,7338648428.06,343367981.42,11613972164.2,560335687.35,126400275.5,2024,12,overview
France,168856899.71,5444979889.57,170345393.06,5492978024.96,339202292.77,1488493.35,2024,12,overview
Netherlands,188672993.6,5718729329.71,300976195.52,9122669673.46,489649189.12,112303201.93,2024,12,overview
Italy,43912925.93,1593000490.74,23197652.98,841526083.69,67110578.91,-20715272.95,2024,12,overview
Spain,40677744.49,1358120225.49,26107494.16,871658846.75,66785238.65,-14570250.33,2024,12,overview
Belgium,43065332.22,1448405161.59,25836295.67,868945438.86,68901627.89,-17229036.55,2024,12,overview
Switzerland,395726306.25,13936598360.14,28074049.22,988705431.26,423800355.47,-367652257.03,2024,12,overview
Sweden,40392256.61,1342350575.76,27121539.33,901326565.82,67513795.94,-13270717.28,2024,12,overview
Poland,45321515.29,1480600256.28,29362106.85,959225274.13,74683622.14,-15959408.44,2024,12,overview
Russian Federation,255919548.76,7762729849.73,27579903.37,836572822.03,283499452.13,-228339645.4,2024,12,overview
United States of America,1037952842.56,32819510541.6,2791044020.21,88251310548.2,3828996862.77,1753091177.65,2024,12,overview
Canada,47811228.11,1568026141.78,161348663.26,5291621485.38,209159891.37,113537435.14,2024,12,overview
Brazil,225586005.74,7440766113.45,146569517.52,4834473200.82,372155523.26,-79016488.22,2024,12,overview
Mexico,47384835.01,1572474579.18,139662299.3,4634719426.25,187047134.31,92277464.29,2024,12,overview
Argentina,40240982.71,1334381252.57,23414426.9,776416732.05,63655409.61,-16826555.82,2024,12,overview
Chile,42169422.36,1438769445.61,28395156.47,968808232.31,70564578.83,-13774265.89,2024,12,overview
South Africa,130296815.68,4399615741.05,144001676.72,4862375494.94,274298492.4,13704861.04,2024,12,overview
Nigeria,40493364.95,1276791285.07,99380361.36,3133549889.79,139873726.31,58886996.4,2024,12,overview
Kenya,43594886.4,1438301616.82,28926126.98,954343471.03,72521013.37,-14668759.42,2024,12,overview
Ghana,42520248.74,1438382920.6,23221798.81,785551349.7,65742047.55,-19298449.94,2024,12,overview
Morocco,41331106.42,1341966140.99,26698667.28,866870272.85,68029773.71,-14632439.14,2024,12,overview
Algeria,47039304.99,1548139282.67,26117287.79,859562002.38,73156592.79,-20922017.2,2024,12,overview
Libya,45796401.61,1572312761.66,30908285.43,1061163976.01,76704687.03,-14888116.18,2024,12,overview
Tanzania,43770849.13,1409977704.96,26456766.95,852244182.66,70227616.08,-17314082.18,2024,12,overview
Australia,488796181.83,15564138802.4,674143448.92,21465925066.2,1162939630.75,185347267.09,2024,12,overview
New Zealand,46387545.83,1623555561.54,24183351.68,846412855.27,70570897.51,-22204194.15,2024,12,overview
Saudi Arabia,1376092496.47,45411710041.94,216688149.93,7150812506.67,1592780646.4,-1159404346.55,2025,1,overview
United Arab Emirates,992105527.05,34358736212.61,176806075.37,6123172524.3,1168911602.42,-815299451.68,2025,1,overview
Kuwait,489993693.18,16686650639.78,22775451.31,775614062.91,512769144.49,-467218241.87,2025,1,overview
Qatar,443894054.26,14160181686.93,23633571.13,753908861.57,467527625.38,-420260483.13,2025,1,overview
Iran,120879061.22,3930319319.04,32607055.18,1060201308.75,153486116.4,-88272006.04,2025,1,overview
Iraq,296408403.18,9444388114.38,24608431.74,784092413.43,321016834.92,-271799971.44,2025,1,overview
Bahrain,67959628.47,2210424646.72,26308261.78,855690820.61,94267890.25,-41651366.69,2025,1,overview
Oman,283663196.74,8683988860.53,27015196.57,827035966.36,310678393.31,-256648000.18,2025,1,overview
Israel,45079463.04,1458225851.89,54435187.49,1760863867.8,99514650.52,9355724.45,2025,1,overview
Jordan,38091289.42,1256572102.08,25976753.05,856932481.91,64068042.46,-12114536.37,2025,1,overview
Lebanon,39384275.16,1294508730.83,22946107.93,754208042.06,62330383.09,-16438167.23,2025,1,overview
Turkey,42459908.81,1395864572.53,100373693.16,3299773508.94,142833601.97,57913784.34,2025,1,overview
Egypt,39449590.04,1333395652.2,25056964.55,846925089.77,64506554.6,-14392625.49,2025,1,overview
Yemen,42055303.56,1358006191.7,22487647.57,726147763.8,64542951.13,-19567655.99,2025,1,overview
Malaysia,791249830.1,26489664455.17,707061030.95,23671170275.94,1498310861.05,-84188799.15,2025,1,overview
Singapore,600401516.23,18811612523.16,596620226.31,18693138204.02,1197021742.54,-3781289.92,2025,1,overview
Indonesia,681289228.22,21208812834.25,646467536.35,20124799297.98,1327756764.57,-34821691.87,2025,1,overview
Vietnam,393138722.14,12742825122.58,1067316972.08,34594998558.13,1460455694.22,674178249.94,2025,1,overview
Philippines,257592691.61,8230378582.08,586188439.75,18729385331.08,843781131.35,328595748.14,2025,1,overview
Myanmar,217371090.52,7261448701.03,289087330.31,9657184928.01,506458420.84,71716239.79,2025,1,overview
Cambodia,37705679.07,1178509690.39,270095919.0,8441981838.36,307801598.06,232390239.93,2025,1,overview
Brunei Darussalam,48136096.46,1802902077.32,24251068.56,908305930.4,72387165.02,-23885027.9,2025,1,overview
China,4834574408.76,159686092833.3,2430559501.54,80281430666.67,7265133910.3,-2404014907.22,2025,1,overview
Japan,2752516844.41,92659362875.23,2207000485.83,74295370543.39,4959517330.24,-545516358.58,2025,1,overview
"Korea, Republic of",761612903.68,24714280458.82,428410301.53,13901881509.94,1190023205.21,-333202602.15,2025,1,overview
Taiwan,588924766.96,19757113548.4,323664477.83,10858221964.43,912589244.79,-265260289.14,2025,1,overview
Hong Kong,265649379.17,7949138314.39,920384749.63,27541060702.43,1186034128.8,654735370.46,2025,1,overview
India,487739100.45,17316304743.31,616324890.26,21881513315.04,1104063990.71,128585789.82,2025,1,overview
Bangladesh,37975714.13,1257494139.6,29193965.2,966703088.77,67169679.33,-8781748.93,2025,1,overview
Pakistan,44959222.43,1521471426.02,29440548.14,996301767.21,74399770.57,-15518674.29,2025,1,overview
Sri Lanka,44652474.77,1441148924.66,26463190.33,854093720.18,71115665.11,-18189284.44,2025,1,overview
Germany,431680563.1,14216600586.06,326320307.83,10746755531.91,758000870.93,-105360255.27,2025,1,overview
United Kingdom,175906159.4,5772781761.14,313262009.36,10280442823.86,489168168.77,137355849.96,2025,1,overview
France,168411813.86,5195446206.7,176109290.59,5432910701.28,344521104.46,7697476.73,2025,1,overview
Netherlands,199778052.86,6548970969.12,300376679.59,9846718026.58,500154732.45,100598626.73,2025,1,overview
Italy,39925108.58,1400590369.63,26009731.85,912432833.2,65934840.43,-13915376.74,2025,1,overview
Spain,46852317.97,1584526579.24,27734496.32,937969528.18,74586814.29,-19117821.65,2025,1,overview
Belgium,42025631.46,1374172666.33,22948301.13,750373690.03,64973932.6,-19077330.33,2025,1,overview
Switzerland,339601895.23,11364466913.62,28138136.29,941617003.3,367740031.53,-311463758.94,2025,1,overview
Sweden,48847414.3,1578516726.72,28446944.2,919270300.9,77294358.5,-20400470.1,2025,1,overview
Poland,37053126.14,1298307370.87,28837562.65,1010441602.12,65890688.79,-8215563.49,2025,1,overview
Russian Federation,231226517.68,7763008517.5,29094389.67,976791058.01,260320907.35,-202132128.01,2025,1,overview
